city,property_type,price_tnd,surface_m2,sustainability_score,combined_risk
Ariana,House,1200000.0,658.0,78.7,3.67
Ariana,House,750000.0,432.0,78.7,3.67
Béja,Apartment,110000.0,51.0,66.9,2.09
Béja,Land,1675000.0,1.0,66.9,2.09
Béja,House,220000.0,127.0,66.9,2.09
Béja,House,80000.0,200.0,66.9,2.09
Béja,House,800000.0,401.0,66.9,2.09
Béja,House,160000.0,122.0,66.9,2.09
Béja,Land,910000.0,1.0,66.9,2.09
Béja,Land,3120000.0,1.0,66.9,2.09
Béja,House,50000.0,80.0,66.9,2.09
Béja,House,500000.0,480.0,66.9,2.09
Béja,House,260000.0,398.0,66.9,2.09
Béja,House,150000.0,520.0,66.9,2.09
Ben Arous,Apartment,1900000.0,127.0,78.9,3.73
Ben Arous,Apartment,121000.0,117.0,78.9,3.73
Ben Arous,Unknown,18000.0,32.0,78.9,3.73
Ben Arous,House,775000.0,380.0,78.9,3.73
Ben Arous,House,50000.0,109.0,78.9,3.73
Ben Arous,House,325000.0,279.0,78.9,3.73
Ben Arous,Unknown,140000.0,39.0,78.9,3.73
Ben Arous,House,230000.0,180.0,78.9,3.73
Ben Arous,Apartment,135000.0,93.0,78.9,3.73
Ben Arous,Land,1276000.0,1.0,78.9,3.73
Ben Arous,House,770000.0,500.0,78.9,3.73
Ben Arous,Apartment,100000.0,103.0,78.9,3.73
Ben Arous,Apartment,120000.0,97.0,78.9,3.73
Ben Arous,House,125000.0,150.0,78.9,3.73
Ben Arous,Apartment,153000.0,110.0,78.9,3.73
Ben Arous,Apartment,385000.0,210.0,78.9,3.73
Ben Arous,Land,453000.0,1.0,78.9,3.73
Ben Arous,Land,211000.0,1.0,78.9,3.73
Ben Arous,Land,264000.0,1.0,78.9,3.73
Ben Arous,Apartment,85000.0,64.0,78.9,3.73
Ben Arous,Land,16500.0,1.0,78.9,3.73
Ben Arous,House,150000.0,350.0,78.9,3.73
Ben Arous,Apartment,95000.0,85.0,78.9,3.73
Ben Arous,Apartment,170000.0,106.0,78.9,3.73
Ben Arous,House,330000.0,150.0,78.9,3.73
Ben Arous,Unknown,75000.0,210.0,78.9,3.73
Ben Arous,Unknown,85000.0,150.0,78.9,3.73
Ben Arous,House,138000.0,90.0,78.9,3.73
Ben Arous,House,138000.0,110.0,78.9,3.73
Ben Arous,House,345000.0,226.0,78.9,3.73
Ben Arous,Apartment,180000.0,102.0,78.9,3.73
Ben Arous,Apartment,115000.0,85.0,78.9,3.73
Ben Arous,Apartment,75000.0,65.0,78.9,3.73
Ben Arous,Apartment,200000.0,153.0,78.9,3.73
Ben Arous,House,790000.0,520.0,78.9,3.73
Ben Arous,Unknown,125000.0,52.0,78.9,3.73
Ben Arous,Apartment,188000.0,96.0,78.9,3.73
Ben Arous,Apartment,220000.0,159.0,78.9,3.73
Ben Arous,Apartment,65000.0,75.0,78.9,3.73
Ben Arous,House,350000.0,1000.0,78.9,3.73
Ben Arous,Apartment,350000.0,160.0,78.9,3.73
Ben Arous,Apartment,120000.0,76.0,78.9,3.73
Ben Arous,Land,3886000.0,1.0,78.9,3.73
Ben Arous,House,260000.0,267.0,78.9,3.73
Ben Arous,Unknown,75000.0,50.0,78.9,3.73
Ben Arous,Apartment,170000.0,140.0,78.9,3.73
Ben Arous,House,40000.0,120.0,78.9,3.73
Ben Arous,Land,276000.0,1.0,78.9,3.73
Ben Arous,Apartment,142500.0,80.0,78.9,3.73
Ben Arous,Apartment,140000.0,94.0,78.9,3.73
Ben Arous,Apartment,123000.0,110.0,78.9,3.73
Ben Arous,Apartment,250000.0,138.0,78.9,3.73
Ben Arous,House,170000.0,180.0,78.9,3.73
Ben Arous,Apartment,350000.0,105.0,78.9,3.73
Ben Arous,Apartment,180000.0,144.0,78.9,3.73
Ben Arous,Unknown,20000.0,60.0,78.9,3.73
Ben Arous,Apartment,192000.0,129.0,78.9,3.73
Ben Arous,Unknown,83000.0,47.0,78.9,3.73
Ben Arous,Land,96000.0,1.0,78.9,3.73
Ben Arous,House,395000.0,370.0,78.9,3.73
Ben Arous,Apartment,165000.0,140.0,78.9,3.73
Ben Arous,House,298000.0,110.0,78.9,3.73
Ben Arous,Apartment,165000.0,150.0,78.9,3.73
Ben Arous,Apartment,197300.0,127.0,78.9,3.73
Ben Arous,Apartment,134500.0,80.0,78.9,3.73
Ben Arous,Apartment,135000.0,90.0,78.9,3.73
Ben Arous,House,430000.0,200.0,78.9,3.73
Ben Arous,House,340000.0,200.0,78.9,3.73
Ben Arous,Land,166500.0,1.0,78.9,3.73
Ben Arous,House,380000.0,399.0,78.9,3.73
Ben Arous,Apartment,215000.0,140.0,78.9,3.73
Ben Arous,Apartment,150000.0,72.0,78.9,3.73
Ben Arous,Apartment,170000.0,136.0,78.9,3.73
Ben Arous,Apartment,125000.0,98.0,78.9,3.73
Ben Arous,Apartment,137000.0,115.0,78.9,3.73
Ben Arous,Apartment,129000.0,73.0,78.9,3.73
Ben Arous,House,299000.0,390.0,78.9,3.73
Ben Arous,Apartment,190000.0,105.0,78.9,3.73
Ben Arous,House,365000.0,306.0,78.9,3.73
Ben Arous,Apartment,359000.0,150.0,78.9,3.73
Ben Arous,Apartment,228000.0,122.0,78.9,3.73
Ben Arous,Unknown,35000.0,80.0,78.9,3.73
Ben Arous,Unknown,205200.0,72.0,78.9,3.73
Ben Arous,Apartment,195000.0,136.0,78.9,3.73
Ben Arous,House,380000.0,196.0,78.9,3.73
Ben Arous,Apartment,265000.0,157.0,78.9,3.73
Ben Arous,Apartment,420000.0,147.0,78.9,3.73
Ben Arous,House,800000.0,300.0,78.9,3.73
Ben Arous,House,1050000.0,549.0,78.9,3.73
Ben Arous,Apartment,249000.0,178.0,78.9,3.73
Ben Arous,House,280000.0,187.0,78.9,3.73
Ben Arous,Unknown,85000.0,53.0,78.9,3.73
Ben Arous,Apartment,105000.0,85.0,78.9,3.73
Ben Arous,House,160000.0,165.0,78.9,3.73
Ben Arous,House,800000.0,709.0,78.9,3.73
Ben Arous,House,240000.0,191.0,78.9,3.73
Ben Arous,House,190000.0,130.0,78.9,3.73
Ben Arous,House,300000.0,180.0,78.9,3.73
Ben Arous,Apartment,195000.0,90.0,78.9,3.73
Ben Arous,House,280000.0,165.0,78.9,3.73
Ben Arous,Apartment,24000.0,24.0,78.9,3.73
Ben Arous,Apartment,290000.0,70.0,78.9,3.73
Ben Arous,Apartment,125000.0,90.0,78.9,3.73
Ben Arous,House,220000.0,230.0,78.9,3.73
Ben Arous,Unknown,530000.0,130.0,78.9,3.73
Ben Arous,House,120000.0,145.0,78.9,3.73
Ben Arous,Unknown,18000.0,80.0,78.9,3.73
Ben Arous,House,720000.0,718.0,78.9,3.73
Ben Arous,Apartment,1400000.0,175.0,78.9,3.73
Ben Arous,Land,485000.0,1.0,78.9,3.73
Ben Arous,Apartment,107000.0,80.0,78.9,3.73
Ben Arous,Apartment,2900000.0,214.0,78.9,3.73
Ben Arous,Apartment,145000.0,90.0,78.9,3.73
Ben Arous,Apartment,2600000.0,175.0,78.9,3.73
Ben Arous,House,160000.0,182.0,78.9,3.73
Ben Arous,Apartment,1650000.0,170.0,78.9,3.73
Ben Arous,House,600000.0,484.0,78.9,3.73
Ben Arous,Apartment,150000.0,98.0,78.9,3.73
Ben Arous,Apartment,125000.0,75.0,78.9,3.73
Ben Arous,House,320000.0,278.0,78.9,3.73
Ben Arous,House,220000.0,199.0,78.9,3.73
Ben Arous,Land,137000.0,1.0,78.9,3.73
Ben Arous,Land,219000.0,1.0,78.9,3.73
Ben Arous,Apartment,140000.0,90.0,78.9,3.73
Ben Arous,House,250000.0,860.0,78.9,3.73
Ben Arous,House,130000.0,91.0,78.9,3.73
Ben Arous,Apartment,168000.0,140.0,78.9,3.73
Ben Arous,House,380000.0,280.0,78.9,3.73
Ben Arous,House,370000.0,150.0,78.9,3.73
Ben Arous,Unknown,70000.0,72.0,78.9,3.73
Ben Arous,Apartment,850000.0,100.0,78.9,3.73
Ben Arous,Unknown,3200000.0,88.0,78.9,3.73
Ben Arous,Unknown,2700000.0,117.0,78.9,3.73
Ben Arous,Unknown,1890000.0,106.0,78.9,3.73
Ben Arous,Land,1550000.0,1.0,78.9,3.73
Ben Arous,Apartment,165000.0,85.0,78.9,3.73
Ben Arous,Land,3600000.0,1.0,78.9,3.73
Ben Arous,House,75000.0,90.0,78.9,3.73
Ben Arous,House,480000.0,215.0,78.9,3.73
Ben Arous,Land,23500.0,1.0,78.9,3.73
Ben Arous,House,150000.0,250.0,78.9,3.73
Ben Arous,House,750000.0,480.0,78.9,3.73
Ben Arous,Apartment,120000.0,105.0,78.9,3.73
Ben Arous,House,215000.0,120.0,78.9,3.73
Ben Arous,Unknown,620000.0,39.0,78.9,3.73
Ben Arous,House,260000.0,156.0,78.9,3.73
Ben Arous,House,330000.0,247.0,78.9,3.73
Ben Arous,Apartment,105000.0,94.0,78.9,3.73
Ben Arous,Apartment,169000.0,113.0,78.9,3.73
Ben Arous,Apartment,98000.0,120.0,78.9,3.73
Ben Arous,Apartment,99000.0,100.0,78.9,3.73
Ben Arous,House,400000.0,463.0,78.9,3.73
Ben Arous,House,360000.0,371.0,78.9,3.73
Ben Arous,Apartment,129000.0,95.0,78.9,3.73
Ben Arous,House,320000.0,230.0,78.9,3.73
Ben Arous,House,650000.0,457.0,78.9,3.73
Ben Arous,Apartment,169000.0,108.0,78.9,3.73
Ben Arous,House,345000.0,203.0,78.9,3.73
Ben Arous,Land,216480.0,1.0,78.9,3.73
Ben Arous,House,255000.0,459.0,78.9,3.73
Ben Arous,Unknown,990000.0,1000.0,78.9,3.73
Ben Arous,Unknown,1900000.0,1000.0,78.9,3.73
Ben Arous,House,450000.0,317.0,78.9,3.73
Ben Arous,House,635000.0,580.0,78.9,3.73
Ben Arous,Apartment,100000.0,63.0,78.9,3.73
Ben Arous,House,685000.0,390.0,78.9,3.73
Ben Arous,House,550000.0,350.0,78.9,3.73
Ben Arous,House,250000.0,400.0,78.9,3.73
Ben Arous,House,250000.0,600.0,78.9,3.73
Ben Arous,House,550000.0,320.0,78.9,3.73
Ben Arous,House,865000.0,560.0,78.9,3.73
Ben Arous,House,520000.0,518.0,78.9,3.73
Ben Arous,House,850000.0,930.0,78.9,3.73
Ben Arous,Apartment,229000.0,130.0,78.9,3.73
Ben Arous,Land,75100.0,1.0,78.9,3.73
Ben Arous,House,110000.0,75.0,78.9,3.73
Ben Arous,House,210000.0,90.0,78.9,3.73
Ben Arous,Land,200250.0,1.0,78.9,3.73
Ben Arous,House,1300000.0,835.0,78.9,3.73
Ben Arous,Land,185370.0,1.0,78.9,3.73
Ben Arous,Land,125400.0,1.0,78.9,3.73
Ben Arous,Land,179000.0,1.0,78.9,3.73
Ben Arous,Apartment,120000.0,67.0,78.9,3.73
Ben Arous,House,760000.0,409.0,78.9,3.73
Ben Arous,Apartment,27000.0,120.0,78.9,3.73
Ben Arous,House,460000.0,430.0,78.9,3.73
Ben Arous,House,175000.0,115.0,78.9,3.73
Ben Arous,Apartment,249000.0,145.0,78.9,3.73
Ben Arous,Apartment,200000.0,103.0,78.9,3.73
Ben Arous,Land,126500.0,1.0,78.9,3.73
Ben Arous,House,125000.0,117.0,78.9,3.73
Ben Arous,House,100000.0,97.0,78.9,3.73
Ben Arous,Land,216000.0,1.0,78.9,3.73
Ben Arous,House,590000.0,506.0,78.9,3.73
Ben Arous,Land,252000.0,1.0,78.9,3.73
Ben Arous,Land,149000.0,1.0,78.9,3.73
Ben Arous,House,600000.0,470.0,78.9,3.73
Ben Arous,House,820000.0,522.0,78.9,3.73
Ben Arous,House,470000.0,400.0,78.9,3.73
Ben Arous,House,600000.0,441.0,78.9,3.73
Ben Arous,House,420000.0,400.0,78.9,3.73
Ben Arous,Apartment,177000.0,125.0,78.9,3.73
Ben Arous,Land,114600.0,1.0,78.9,3.73
Ben Arous,House,330000.0,166.0,78.9,3.73
Ben Arous,House,340000.0,145.0,78.9,3.73
Ben Arous,Unknown,130000.0,36.0,78.9,3.73
Ben Arous,Apartment,180000.0,128.0,78.9,3.73
Ben Arous,House,950000.0,1000.0,78.9,3.73
Ben Arous,Apartment,197000.0,90.0,78.9,3.73
Ben Arous,House,275000.0,200.0,78.9,3.73
Ben Arous,House,220000.0,160.0,78.9,3.73
Ben Arous,Apartment,135000.0,70.0,78.9,3.73
Ben Arous,Apartment,225000.0,120.0,78.9,3.73
Ben Arous,House,190000.0,182.0,78.9,3.73
Ben Arous,House,50000.0,150.0,78.9,3.73
Ben Arous,House,275000.0,180.0,78.9,3.73
Ben Arous,Apartment,110000.0,95.0,78.9,3.73
Ben Arous,Apartment,395000.0,155.0,78.9,3.73
Ben Arous,Apartment,295000.0,140.0,78.9,3.73
Ben Arous,House,450000.0,346.0,78.9,3.73
Ben Arous,House,155000.0,100.0,78.9,3.73
Ben Arous,Apartment,480000.0,110.0,78.9,3.73
Ben Arous,Apartment,120000.0,68.0,78.9,3.73
Ben Arous,House,295000.0,120.0,78.9,3.73
Ben Arous,Land,675000.0,1.0,78.9,3.73
Ben Arous,House,350000.0,190.0,78.9,3.73
Ben Arous,Apartment,120000.0,92.0,78.9,3.73
Ben Arous,House,280000.0,480.0,78.9,3.73
Ben Arous,Apartment,199000.0,130.0,78.9,3.73
Ben Arous,Apartment,105000.0,92.0,78.9,3.73
Ben Arous,Land,730000.0,1.0,78.9,3.73
Ben Arous,Apartment,110000.0,83.0,78.9,3.73
Ben Arous,House,340000.0,126.0,78.9,3.73
Ben Arous,House,295000.0,500.0,78.9,3.73
Ben Arous,Apartment,210000.0,120.0,78.9,3.73
Ben Arous,Apartment,169000.0,116.0,78.9,3.73
Ben Arous,House,255000.0,102.0,78.9,3.73
Ben Arous,House,300000.0,250.0,78.9,3.73
Ben Arous,Apartment,100000.0,78.0,78.9,3.73
Ben Arous,House,550000.0,420.0,78.9,3.73
Ben Arous,Unknown,1200000.0,1000.0,78.9,3.73
Ben Arous,House,130000.0,162.0,78.9,3.73
Ben Arous,House,330000.0,490.0,78.9,3.73
Ben Arous,Apartment,170000.0,105.0,78.9,3.73
Ben Arous,Unknown,180000.0,600.0,78.9,3.73
Ben Arous,Unknown,90000.0,44.0,78.9,3.73
Ben Arous,Unknown,350000.0,166.0,78.9,3.73
Ben Arous,Apartment,145000.0,115.0,78.9,3.73
Ben Arous,House,430000.0,614.0,78.9,3.73
Ben Arous,House,85000.0,115.0,78.9,3.73
Ben Arous,House,520000.0,600.0,78.9,3.73
Ben Arous,Land,185625.0,1.0,78.9,3.73
Ben Arous,House,850000.0,1000.0,78.9,3.73
Ben Arous,House,235000.0,285.0,78.9,3.73
Ben Arous,House,340000.0,250.0,78.9,3.73
Ben Arous,House,390000.0,233.0,78.9,3.73
Ben Arous,House,550000.0,300.0,78.9,3.73
Ben Arous,House,735000.0,497.0,78.9,3.73
Ben Arous,House,205000.0,275.0,78.9,3.73
Ben Arous,Land,265000.0,1.0,78.9,3.73
Ben Arous,House,145000.0,120.0,78.9,3.73
Ben Arous,House,170000.0,142.0,78.9,3.73
Ben Arous,Apartment,99000.0,90.0,78.9,3.73
Ben Arous,House,310000.0,216.0,78.9,3.73
Ben Arous,House,148000.0,124.0,78.9,3.73
Ben Arous,Apartment,150000.0,99.0,78.9,3.73
Ben Arous,Apartment,187000.0,110.0,78.9,3.73
Ben Arous,Apartment,153000.0,103.0,78.9,3.73
Ben Arous,House,700000.0,210.0,78.9,3.73
Ben Arous,House,450000.0,461.0,78.9,3.73
Ben Arous,House,150000.0,210.0,78.9,3.73
Ben Arous,Land,118000.0,1.0,78.9,3.73
Ben Arous,Apartment,180000.0,72.0,78.9,3.73
Ben Arous,Unknown,28000.0,20.0,78.9,3.73
Ben Arous,Apartment,108000.0,87.0,78.9,3.73
Ben Arous,Unknown,1234000.0,30.0,78.9,3.73
Ben Arous,House,370000.0,176.0,78.9,3.73
Ben Arous,Apartment,110000.0,70.0,78.9,3.73
Ben Arous,Apartment,160000.0,116.0,78.9,3.73
Ben Arous,Apartment,148000.0,108.0,78.9,3.73
Ben Arous,Apartment,145000.0,135.0,78.9,3.73
Ben Arous,House,430000.0,100.0,78.9,3.73
Ben Arous,House,240000.0,300.0,78.9,3.73
Ben Arous,Apartment,201250.0,116.0,78.9,3.73
Ben Arous,Apartment,195000.0,111.0,78.9,3.73
Ben Arous,House,150000.0,96.0,78.9,3.73
Ben Arous,House,380000.0,402.0,78.9,3.73
Ben Arous,Apartment,245000.0,157.0,78.9,3.73
Ben Arous,Apartment,214000.0,115.0,78.9,3.73
Ben Arous,Apartment,145000.0,81.0,78.9,3.73
Ben Arous,House,140000.0,104.0,78.9,3.73
Ben Arous,House,820000.0,637.0,78.9,3.73
Ben Arous,House,720000.0,429.0,78.9,3.73
Ben Arous,House,300000.0,280.0,78.9,3.73
Ben Arous,House,150000.0,130.0,78.9,3.73
Ben Arous,Apartment,158000.0,111.0,78.9,3.73
Ben Arous,Apartment,155000.0,105.0,78.9,3.73
Ben Arous,House,390000.0,170.0,78.9,3.73
Ben Arous,Apartment,160000.0,127.0,78.9,3.73
Ben Arous,House,75000.0,89.0,78.9,3.73
Ben Arous,House,55000.0,145.0,78.9,3.73
Bizerte,House,320000.0,180.0,72.7,2.16
Bizerte,Apartment,160000.0,85.0,72.7,2.16
Bizerte,Apartment,270000.0,120.0,72.7,2.16
Bizerte,House,170000.0,166.0,72.7,2.16
Bizerte,House,155000.0,112.0,72.7,2.16
Bizerte,Unknown,130000.0,110.0,72.7,2.16
Bizerte,Unknown,87000.0,30.0,72.7,2.16
Bizerte,Apartment,350000.0,113.0,72.7,2.16
Bizerte,Land,154980.0,1.0,72.7,2.16
Bizerte,Land,42160.0,1.0,72.7,2.16
Bizerte,House,220000.0,500.0,72.7,2.16
Bizerte,House,249000.0,428.0,72.7,2.16
Bizerte,House,120000.0,102.0,72.7,2.16
Bizerte,Land,86000.0,1.0,72.7,2.16
Bizerte,House,470000.0,728.0,72.7,2.16
Bizerte,House,289000.0,452.0,72.7,2.16
Bizerte,House,184000.0,240.0,72.7,2.16
Bizerte,House,230000.0,328.0,72.7,2.16
Bizerte,House,260000.0,230.0,72.7,2.16
Bizerte,Apartment,215000.0,100.0,72.7,2.16
Bizerte,Land,89000.0,1.0,72.7,2.16
Bizerte,Apartment,200000.0,182.0,72.7,2.16
Bizerte,Land,222000.0,1.0,72.7,2.16
Bizerte,House,140000.0,320.0,72.7,2.16
Bizerte,Apartment,235000.0,130.0,72.7,2.16
Bizerte,Apartment,145000.0,125.0,72.7,2.16
Bizerte,Apartment,110000.0,138.0,72.7,2.16
Bizerte,House,650000.0,290.0,72.7,2.16
Bizerte,House,115000.0,175.0,72.7,2.16
Bizerte,Unknown,21000.0,24.0,72.7,2.16
Bizerte,Land,51200.0,1.0,72.7,2.16
Bizerte,House,420000.0,420.0,72.7,2.16
Bizerte,Unknown,850000.0,1000.0,72.7,2.16
Bizerte,House,350000.0,189.0,72.7,2.16
Bizerte,House,260000.0,240.0,72.7,2.16
Bizerte,House,240000.0,400.0,72.7,2.16
Bizerte,House,195000.0,160.0,72.7,2.16
Bizerte,Land,24500.0,1.0,72.7,2.16
Bizerte,Apartment,65000.0,125.0,72.7,2.16
Bizerte,House,415000.0,180.0,72.7,2.16
Bizerte,Land,715000.0,1.0,72.7,2.16
Bizerte,House,250000.0,225.0,72.7,2.16
Bizerte,House,162000.0,110.0,72.7,2.16
Bizerte,House,310000.0,254.0,72.7,2.16
Bizerte,Unknown,650000.0,30.0,72.7,2.16
Bizerte,Land,760000.0,1.0,72.7,2.16
Bizerte,House,520000.0,300.0,72.7,2.16
Bizerte,House,200000.0,205.0,72.7,2.16
Bizerte,House,250000.0,222.0,72.7,2.16
Bizerte,House,170000.0,175.0,72.7,2.16
Bizerte,House,65000.0,200.0,72.7,2.16
Bizerte,Apartment,370000.0,181.0,72.7,2.16
Bizerte,Apartment,95000.0,93.0,72.7,2.16
Bizerte,House,199000.0,220.0,72.7,2.16
Bizerte,House,550000.0,555.0,72.7,2.16
Bizerte,House,148000.0,100.0,72.7,2.16
Bizerte,Land,142100.0,1.0,72.7,2.16
Bizerte,Apartment,91000.0,75.0,72.7,2.16
Bizerte,House,80000.0,140.0,72.7,2.16
Bizerte,Apartment,200000.0,165.0,72.7,2.16
Bizerte,House,220000.0,450.0,72.7,2.16
Bizerte,House,550000.0,400.0,72.7,2.16
Bizerte,House,600000.0,320.0,72.7,2.16
Bizerte,Land,212400.0,1.0,72.7,2.16
Bizerte,Land,2133400.0,1.0,72.7,2.16
Bizerte,House,170000.0,160.0,72.7,2.16
Bizerte,House,600000.0,420.0,72.7,2.16
Bizerte,Apartment,200000.0,118.0,72.7,2.16
Bizerte,Land,660000.0,1.0,72.7,2.16
Bizerte,House,170000.0,172.0,72.7,2.16
Bizerte,House,145000.0,320.0,72.7,2.16
Bizerte,House,230000.0,300.0,72.7,2.16
Bizerte,House,440000.0,170.0,72.7,2.16
Bizerte,Apartment,140000.0,140.0,72.7,2.16
Bizerte,House,520000.0,270.0,72.7,2.16
Bizerte,House,180000.0,186.0,72.7,2.16
Bizerte,Apartment,130000.0,119.0,72.7,2.16
Bizerte,Land,143200.0,1.0,72.7,2.16
Bizerte,House,200000.0,280.0,72.7,2.16
Bizerte,Land,97000.0,1.0,72.7,2.16
Bizerte,House,720000.0,200.0,72.7,2.16
Bizerte,House,550000.0,330.0,72.7,2.16
Bizerte,Apartment,210000.0,100.0,72.7,2.16
Gabès,House,60000.0,130.0,67.0,5.14
Gabès,House,175000.0,259.0,67.0,5.14
Gabès,House,120000.0,220.0,67.0,5.14
Gabès,House,55000.0,120.0,67.0,5.14
Gabès,Land,258970.0,1.0,67.0,5.14
Gabès,House,5000000.0,100.0,67.0,5.14
Gabès,House,350000.0,550.0,67.0,5.14
Gabès,House,150000.0,76.0,67.0,5.14
Gabès,Unknown,17500.0,25.0,67.0,5.14
Gabès,House,430000.0,300.0,67.0,5.14
Gabès,House,550000.0,670.0,67.0,5.14
Gabès,House,170000.0,150.0,67.0,5.14
Gabès,Unknown,22222.0,70.0,67.0,5.14
Gabès,House,200000.0,310.0,67.0,5.14
Gabès,House,82000.0,100.0,67.0,5.14
Gabès,House,195000.0,240.0,67.0,5.14
Gabès,House,45000.0,270.0,67.0,5.14
Gabès,House,130000.0,78.0,67.0,5.14
Gabès,Land,153000.0,1.0,67.0,5.14
Gabès,House,260000.0,380.0,67.0,5.14
Gabès,House,125000.0,110.0,67.0,5.14
Gabès,House,970000.0,1000.0,67.0,5.14
Gabès,House,300000.0,220.0,67.0,5.14
Gabès,House,150000.0,122.0,67.0,5.14
Gabès,Unknown,650000.0,600.0,67.0,5.14
Gabès,Apartment,62000.0,60.0,67.0,5.14
Gabès,House,155000.0,497.0,67.0,5.14
Gabès,House,160000.0,101.0,67.0,5.14
Gabès,House,270000.0,420.0,67.0,5.14
Gabès,House,110000.0,200.0,67.0,5.14
Gabès,Apartment,140000.0,96.0,67.0,5.14
Gabès,House,145000.0,105.0,67.0,5.14
Gafsa,House,450000.0,325.0,73.6,4.75
Gafsa,House,18000.0,250.0,73.6,4.75
Gafsa,House,140000.0,230.0,73.6,4.75
Gafsa,Land,2600000.0,1.0,73.6,4.75
Gafsa,House,220000.0,256.0,73.6,4.75
Gafsa,Apartment,108000.0,100.0,73.6,4.75
Gafsa,House,155000.0,220.0,73.6,4.75
Gafsa,Apartment,111000.0,140.0,73.6,4.75
Gafsa,House,150000.0,204.0,73.6,4.75
Gafsa,House,53000.0,140.0,73.6,4.75
Gafsa,House,49000.0,130.0,73.6,4.75
Gafsa,House,46000.0,220.0,73.6,4.75
Gafsa,House,35000.0,500.0,73.6,4.75
Jendouba,House,120000.0,267.0,63.6,2.81
Jendouba,House,70000.0,174.0,63.6,2.81
Jendouba,House,150000.0,110.0,63.6,2.81
Jendouba,House,50000.0,160.0,63.6,2.81
Jendouba,House,90000.0,160.0,63.6,2.81
Jendouba,House,155000.0,160.0,63.6,2.81
Jendouba,Apartment,60000.0,56.0,63.6,2.81
Jendouba,House,260000.0,270.0,63.6,2.81
Jendouba,House,270000.0,140.0,63.6,2.81
Jendouba,House,764000.0,332.0,63.6,2.81
Jendouba,Unknown,420000.0,98.0,63.6,2.81
Jendouba,House,240000.0,900.0,63.6,2.81
Jendouba,House,415000.0,320.0,63.6,2.81
Jendouba,House,99000.0,146.0,63.6,2.81
Jendouba,House,75000.0,270.0,63.6,2.81
Jendouba,House,65000.0,450.0,63.6,2.81
Kairouan,House,70000.0,216.0,77.0,4.25
Kairouan,Land,47500.0,1.0,77.0,4.25
Kairouan,House,390000.0,300.0,77.0,4.25
Kairouan,House,680000.0,500.0,77.0,4.25
Kairouan,House,475000.0,567.0,77.0,4.25
Kairouan,House,398000.0,420.0,77.0,4.25
Kairouan,House,65000.0,150.0,77.0,4.25
Kairouan,Unknown,1500000.0,100.0,77.0,4.25
Kairouan,House,320000.0,315.0,77.0,4.25
Kairouan,Unknown,1500000.0,80.0,77.0,4.25
Kairouan,House,450000.0,420.0,77.0,4.25
Kairouan,Land,84300.0,1.0,77.0,4.25
Kairouan,House,250000.0,255.0,77.0,4.25
Kairouan,House,330000.0,330.0,77.0,4.25
Kairouan,House,420000.0,520.0,77.0,4.25
Kairouan,House,250000.0,175.0,77.0,4.25
Kairouan,House,215000.0,250.0,77.0,4.25
Kairouan,House,300000.0,260.0,77.0,4.25
Kairouan,Apartment,47000.0,90.0,77.0,4.25
Kairouan,Land,63300.0,1.0,77.0,4.25
Kairouan,House,120000.0,205.0,77.0,4.25
Kasserine,House,220000.0,320.0,70.1,3.58
Kasserine,House,155000.0,387.0,70.1,3.58
Kasserine,House,198000.0,250.0,70.1,3.58
Kasserine,House,120000.0,319.0,70.1,3.58
Kasserine,House,140000.0,200.0,70.1,3.58
Kasserine,House,75000.0,250.0,70.1,3.58
Kasserine,Land,1540000.0,1.0,70.1,3.58
Kasserine,Land,680000.0,1.0,70.1,3.58
Kasserine,House,220000.0,600.0,70.1,3.58
Kasserine,House,70000.0,530.0,70.1,3.58
Kasserine,Unknown,35000.0,25.0,70.1,3.58
Kasserine,House,400000.0,480.0,70.1,3.58
Kasserine,House,195000.0,181.0,70.1,3.58
Kasserine,House,180000.0,370.0,70.1,3.58
Kasserine,House,125000.0,230.0,70.1,3.58
Kasserine,Apartment,69000.0,90.0,70.1,3.58
Kasserine,House,150000.0,530.0,70.1,3.58
Tunis,Apartment,158000.0,96.0,76.6,3.83
Tunis,Apartment,165000.0,96.0,76.6,3.83
Tunis,Unknown,39500.0,200.0,76.6,3.83
Tunis,Apartment,164703.0,109.0,76.6,3.83
Tunis,Land,755000.0,1.0,76.6,3.83
Tunis,Land,112500.0,1.0,76.6,3.83
Tunis,House,440000.0,212.0,76.6,3.83
Tunis,Apartment,110000.0,71.0,76.6,3.83
Tunis,House,230000.0,160.0,76.6,3.83
Tunis,Land,970000.0,1.0,76.6,3.83
Tunis,Land,1750000.0,1.0,76.6,3.83
Tunis,Land,123456.0,1.0,76.6,3.83
Tunis,Apartment,130000.0,102.0,76.6,3.83
Tunis,House,190000.0,301.0,76.6,3.83
Tunis,Apartment,235000.0,135.0,76.6,3.83
Tunis,Apartment,400000.0,162.0,76.6,3.83
Tunis,House,245000.0,150.0,76.6,3.83
Tunis,House,260000.0,120.0,76.6,3.83
Tunis,Apartment,260000.0,129.0,76.6,3.83
Tunis,House,169999.0,341.0,76.6,3.83
Tunis,Apartment,110000.0,102.0,76.6,3.83
Tunis,House,440000.0,274.0,76.6,3.83
Tunis,Land,945000.0,1.0,76.6,3.83
Tunis,House,600000.0,341.0,76.6,3.83
Tunis,House,170000.0,135.0,76.6,3.83
Tunis,Unknown,300000.0,402.0,76.6,3.83
